date,country,node1,node2,orderCode,phRegulU,phRegulN,phRegulNprime,U,angleRegulU,angleRegulD,angleRegulN,angleRegulNprime,angleRegulP,type
date,country,node1,node2,orderCode,phRegulU,phRegulN,phRegulNprime,U,angleRegulU,angleRegulD,angleRegulN,angleRegulNprime,angleRegulP,type2022-11-17,BE,BAMERC3V,BAMERC3C,1,,,,,,,,,,
2022-11-30,IT,ISSONA11,ISSONB21,1,,,,,,,,,,
2022-11-30,IT,ISLGV111,ISLGV121,1,,,,,,,,,,
2022-11-30,IT,ISPET211,ISPET221,1,,,,,,,,,,
2022-11-30,IT,ITN2N111,ITN2N121,1,,,,,,,,,,
2022-11-30,IT,ITN2N111,ITN2N221,1,,,,,,,,,,
2022-11-30,IT,ITN2N111,ITN2N321,1,,,,,,,,,,
2022-11-30,IT,ITZNM111,ITZNM121,1,,,,,,,,,,
2022-11-30,IT,ITBGM211,ITBGM121,1,,,,,,,,,,
2022-11-30,IT,IUSTV111,IUSTV12M,1,,,,,,,,,,
2022-11-30,IT,IUSTV111,IUSTV121,2,,,,,,,,,,
2022-11-30,IT,IVDLT111,IVDLT121,1,,,,,,,,,,
2022-11-30,IT,IVDLT111,IVDLT121,2,,,,,,,,,,
2022-11-30,IT,IVERMA11,IVERMA21,1,,,,,,,,,,
2022-11-30,IT,IVIGTA11,IVIGTA21,1,,,,,,,,,,
2022-11-30,IT,IVLPR111,IVLPR11Z,1,,,,,0.953,90,32,0,0.,SYMM
2022-11-30,IT,IVLPR111,IVLPR11Z,2,,,,,0.953,90,32,32,0.,SYMM
2022-11-30,IT,IVLLRA11,IVLLRA21,1,,,,,,,,,,
2022-11-30,IT,IVLVR111,IVLVR121,1,,,,,,,,,,
2022-11-30,GR,GIGOUM61,GIGOUM31,1,1.25,9,5,66,,,,,,
2022-11-30,GR,GIGOUM6B,GIGOUM31,2,1.25,9,5,66.75,,,,,,
2022-11-30,RS,JBGD1752,JBGD1721,1,1.25,12,5,,,,,,,
2022-11-30,RS,JBGD1751,JBGD1722,2,1.25,12,5,,,,,,,
2022-11-30,RS,JBGD1751,JBGD1723,3,1.25,12,5,,,,,,,
2022-11-30,RS,JBGD2051,JBGD2011,1,1.25,8,3,,,,,,,
2022-11-30,RS,JBGD2052,JBGD2012,2,1.25,8,-1,,,,,,,
2022-11-30,RS,JBGD3 51,JBGD3 21,1,1.25,12,4,,,,,,,
2022-11-30,RS,JBGD3 52,JBGD3 22,2,1.25,12,4,,,,,,,
2022-11-30,RS,JBGD5 51,JBGD5 21,1,1.25,12,4,,,,,,,
2022-11-30,RS,JBGD5 53,JBGD5 22,2,1.25,12,4,,,,,,,
2022-11-30,RS,JBGD5 54,JBGD5 21,3,1.25,12,4,,,,,,,
2022-11-30,RS,JBGD5 54,JBGD5 22,4,1.25,12,2,,,,,,,
2022-11-30,RS,JBGD8 21,JBGD8 11,1,2.5,2,0,,,,,,,
2022-11-30,RS,JBGD8 22,JBGD8 12,2,5,1,1,,,,,,,
2022-11-30,RS,JBOR2 51,JBOR 21,1,2.5,2,0,,,,,,,
2022-11-30,RS,JBOR2 52,JBOR 21,2,2.5,2,2,,,,,,,
2022-11-30,RS,JCACA351,JCACA321,1,1.25,12,2,,,,,,,
2022-11-30,RS,JJAGO451,JJAGO411,1,2.5,2,0,,,,,,,
2022-11-30,RS,JJAGO452,JJAGO412,2,1.25,8,3,,,,,,,
2022-11-30,RS,JKRAG251,JKRAG211,1,1.25,8,-1,,,,,,,
2022-11-30,RS,JKRAG252,JKRAG211,2,2.5,2,-1,,,,,,,
2022-11-30,RS,JKRAL351,JKRALJ2,1,1.25,12,1,,,,,,,
2022-11-30,RS,JKRAL351,JKRALJ2,2,1.25,12,1,,,,,,,
2022-11-30,RS,JKRUS151,JKRUS121,1,1.25,12,2,,,,,,,
2022-11-30,RS,JKRUS152,JKRUS122,2,1.25,12,2,,,,,,,
2022-11-30,RS,JLESK251,JLESK211,1,1.25,8,2,,,,,,,
2022-11-30,RS,JLESK252,JLESK212,2,1.25,8,2,,,,,,,
2022-11-30,RS,JNIS2 11,JNIS2 51,1,2.5,2,0,,,,,,,
2022-11-30,RS,JNIS2 2,JNIS2 11,2,5,1,0,,,,,,,
2022-11-30,RS,JNIS2 52,JNIS2 12,3,1.25,8,0,,,,,,,
2022-11-30,RS,JNSAD322,JNSAD311,1,5,1,0,,,,,,,
2022-11-30,RS,JNSAD352,JNSAD311,2,1.25,8,0,,,,,,,
2022-11-30,RS,JNSAD351,JNSAD312,3,2.5,2,0,,,,,,,
2022-11-30,RS,JOBREN22,JOBREN11,1,5,1,0,,,,,,,
2022-11-30,RS,JOBREN23,JOBREN11,2,1.25,8,0,,,,,,,
2022-11-30,RS,JOBREN21,JOBREN12,3,2.5,2,0,,,,,,,
2022-11-30,RS,JPANC211,JPANC252,1,1.25,8,1,,,,,,,
2022-11-30,RS,JPANC22,JPANC211,2,5,1,0,,,,,,,
2022-11-30,RS,JPANC251,JPANC211,3,1.25,8,1,,,,,,,
2022-11-30,RS,JPOZEG51,JPOZEG21,1,1.25,12,3,,,,,,,
2022-11-30,RS,JPOZEG51,JPOZEG21,2,1.25,12,3,,,,,,,
2022-11-30,RS,JSABA351,JSABA321,1,1.25,12,8,,,,,,,
2022-11-30,RS,JSABA352,JSABA321,2,1.25,12,8,,,,,,,
2022-11-30,RS,JSMED351,JSMED32,1,1.25,12,5,,,,,,,
2022-11-30,RS,JSMED352,JSMED32,2,1.25,12,5,,,,,,,
2022-11-30,RS,JSMIT221,JSMIT212,1,2.5,2,0,,,,,,,
2022-11-30,RS,JSMIT251,JSMIT221,2,1.25,12,5,,,,,,,
2022-11-30,RS,JSMIT252,JSMIT221,3,1.25,12,5,,,,,,,
2022-11-30,RS,JSOMB31,JSOMB351,1,1.25,8,-2,,,,,,,
2022-11-30,RS,JSUBO352,JSUBO311,1,1.25,8,1,,,,,,,
2022-11-30,RS,JSUBO351,JSUBO311,2,2.5,2,1,,,,,,,
2022-11-30,RS,JVALJ351,JVALJ321,1,1.25,12,-3,,,,,,,
2022-11-30,RS,JVALJ352,JVALJ321,2,1.25,12,-3,,,,,,,
2022-11-30,RS,JVRAN451,JVRAN411,1,1.25,8,0,,,,,,,
2022-11-30,RS,JZREN251,JZREN221,1,1.25,12,4,,,,,,,
2022-11-30,RS,JZREN252,JZREN221,2,1.25,12,4,,,,,,,
2022-11-30,RS,JSMED352,JSMED311,3,1.25,8,7,,,,,,,
2022-11-30,RS,JBISTR51,JBISTR21,1,1.25,12,2,,,,,,,
2022-11-30,RS,JSRBOB51,JSRBOB11,1,1.25,8,0,,,,,,,
2022-11-30,RS,JKRAL311,JKRALJ2,3,1.25,8,1,,,,,,,
2022-11-30,MK,YBITOL52,YBITOL1,1,2.5,1,0,,,,,,,
2022-11-30,MK,YBITOL52,YBITOL1,2,2.5,1,0,,,,,,,
2022-11-30,MK,YDUBRO5,YDUBRO1,1,2.5,1,0,,,,,,,
2022-11-30,MK,YDUBRO5,YDUBRO1,2,2.5,1,0,,,,,,,
2022-11-30,MK,YSK  15,YSK 5 1,1,2.5,1,0,,,,,,,
2022-11-30,MK,YSK  15,YSK 5 1,2,2.5,1,0,,,,,,,
2022-11-30,MK,YSK  45,YSK  41,1,2.5,1,0,,,,,,,
2022-11-30,MK,YSK  45,YSK  41,2,2.5,1,0,,,,,,,
2022-11-30,MK,YSTIP15,YSTIP 1,1,2.5,1,0,,,,,,,
2022-11-30,PT,PZEZER21,PZEZER31,0,1.295,11,-3,,,,,,,
2022-11-30,PT,PZEZER21,PZEZER31,1,1.000,10,2,,,,,,,
2022-11-30,PT,PF.ALE11,PF.ALE31,4,1.050,12,0,,,,,,,
2022-11-30,PT,PF.ALE11,PF.ALE31,5,1.042,12,0,,,,,,,
2022-11-30,PT,PF.FER11,PF.FER31,5,1.042,12,0,,,,,,,
2022-11-30,PT,PPALME11,PPALME31,2,1.247,10,0,,,,,,,
2022-11-30,PT,PPALME11,PPALME31,3,1.247,10,0,,,,,,,
2022-11-30,PT,PSINES11,PSINES31,5,1.232,10,0,,,,,,,
2022-11-30,PT,PSINES11,PSINES31,6,1.224,10,0,,,,,,,
2022-11-30,PT,PVALDI21,PVALDI31,4,2.405,2,0,,,,,,,
2022-11-30,PT,PRIBAD11,PRIBAD31,1,1.251,12,6,,,,,,,
2022-11-30,PT,PRIBAD11,PRIBAD31,2,1.251,12,6,,,,,,,
2022-11-30,PT,PFALAG12,PFALAG31,5,0.886,10,1,,,,,,,
2022-11-30,PT,PFALAG13,PFALAG31,4,0.886,10,1,,,,,,,
2022-11-30,PT,PPORTI11,PPORTI31,4,1.042,12,0,,,,,,,
2022-11-30,PT,PC.BRA31,PC.BRA21,1,1.000,10,0,,,,,,,
2022-11-30,PT,PC.BRA31,PC.BRA21,2,1.000,10,0,,,,,,,
2022-11-30,PT,PPEDRA41,PPEDRA31,4,1.04,12,-3,,,,,,,
2022-11-30,PT,PPEDRA12,PPEDRA31,1,0.886,10,1,,,,,,,
2022-11-30,PT,PPEDRA13,PPEDRA31,2,0.886,10,1,,,,,,,
2022-11-30,PT,PTAVIR11,PTAVIR31,4,1.042,12,0,,,,,,,
2022-11-30,PT,PTAVIR11,PTAVIR31,5,1.042,12,0,,,,,,,
2022-11-30,PT,PVERMO11,PVERMO21,2,1.029,12,6,,,,,,,
2022-11-30,PT,PVERMO11,PVERMO21,3,1.027,12,6,,,,,,,
2022-11-30,PT,PA.MIR11,PA.MIR21,4,1.042,12,0,,,,,,,
2022-11-30,PT,PA.MIR11,PA.MIR21,5,1.412,12,-4,,,,,,,
2022-11-30,PT,PR.MAI11,PR.MAI21,2,1.034,12,0,,,,,,,
2022-11-30,PT,PR.MAI11,PR.MAI21,3,1.034,12,0,,,,,,,
2022-11-30,PT,PFANHO11,PFANHO21,4,1.027,12,0,,,,,,,
2022-11-30,PT,PFANHO11,PFANHO21,5,1.005,12,-2,,,,,,,
2022-11-30,PT,PFANHO11,PFANHO21,6,1.034,12,0,,,,,,,
2022-11-30,PT,PARMAM11,PARMAM21,1,1.027,12,0,,,,,,,
2022-11-30,PT,PRECAR11,PRECAR21,1,1.002,12,0,,,,,,,
2022-11-30,PT,PRECAR11,PRECAR21,2,1.034,12,2,,,,,,,
2022-11-30,PT,PPARAI11,PPARAI21,3,1.027,12,0,,,,,,,
2022-11-30,PT,PLAGOA11,PLAGOA21,1,1.027,12,0,,,,,,,
2022-11-30,PT,PLAGOA11,PLAGOA21,2,1.027,12,0,,,,,,,
2022-11-30,PT,PLAGOA11,PLAGOA21,3,1.027,12,0,,,,,,,
2022-11-30,PT,PFUNDA11,PFUNDA21,1,1.042,12,0,,,,,,,
2022-11-30,RO,RAIUL15,RAIUL22,2,1.25,8,2,,,,,,,
2022-11-30,RO,RAIUL25,RAIUL22,1,1.25,12,2,,,,,,,
2022-11-30,RO,RARA1D5,RARAD22,1,1.25,12,2,,,,,,,
2022-11-30,RO,RARA2D5,RARAD41,3,1.56,8,3,,,,,,,
2022-11-30,RO,RARA4D1,RARAD22,1,,,,,1.25,60,12,0,,ASYM
2022-11-30,RO,RAREF_5,RAREF22,1,1.25,8,3,,,,,,,
2022-11-30,RO,RAREF_5,RAREF22,2,1.25,12,3,,,,,,,
2022-11-30,RO,RBACS_5,RBACS41,1,1.56,8,2,,,,,,,
2022-11-30,RO,RBAMA15,RBAMA22,2,1.25,8,2,,,,,,,
2022-11-30,RO,RBAMA25,RBAMA22,1,1.25,8,2,,,,,,,
2022-11-30,RO,RBARB25,RBARB22,1,1.25,8,5,,,,,,,
2022-11-30,RO,RBARB_5,RBARB22,1,1.25,8,5,,,,,,,
2022-11-30,RO,RBARUM5,RBARU22,1,1.25,12,3,,,,,,,
2022-11-30,RO,RBORZ_5,RGUTI22,1,1.25,12,3,,,,,,,
2022-11-30,RO,RBRAD15,RBRDN12,1,1.25,8,4,,,,,,,
2022-11-30,RO,RBRAD25,RBRDN22,2,1.25,8,4,,,,,,,
2022-11-30,RO,RBRAD41,RBRDN22,3,1.25,8,-1,,,,,,,
2022-11-30,RO,RBRAD41,RBRDN22,4,1.25,8,-1,,,,,,,
2022-11-30,RO,RBRASA5,RBRAS41,1,1.56,8,3,,,,,,,
2022-11-30,RO,RBRASB5,RBRAS41,2,1.56,8,3,,,,,,,
2022-11-30,RO,RBRAZ41,RBRAZ12,3,1.25,8,1,,,,,,,
2022-11-30,RO,RBRAZA5,RBRAZ12,1,1.25,12,8,,,,,,,
2022-11-30,RO,RBRAZB5,RBRAZ22,2,1.25,8,4,,,,,,,
2022-11-30,RO,RBUC141,RBUCU22,3,1.25,12,-2,,,,,,,
2022-11-30,RO,RBUC241,RBUCU22,4,1.25,12,-2,,,,,,,
2022-11-30,RO,RBUCU15,RBUCU22,1,1.25,12,8,,,,,,,
2022-11-30,RO,RBUCU25,RBUCU22,2,1.25,12,8,,,,,,,
2022-11-30,RO,RCALF25,RCALF22,1,1.25,12,4,,,,,,,
2022-11-30,RO,RCERN15,RCERN41,2,1.56,8,5,,,,,,,
2022-11-30,RO,RCERN25,RCERN41,1,1.56,8,5,,,,,,,
2022-11-30,RO,RCETA15,RCETA22,1,1.25,12,4,,,,,,,
2022-11-30,RO,RCJFL15,RCJFL22,1,1.25,8,2,,,,,,,
2022-11-30,RO,RCJFL25,RCJFL22,2,1.25,8,2,,,,,,,
2022-11-30,RO,RCLE2_5,RCLEST1,1,1.56,8,4,,,,,,,
2022-11-30,RO,RCONS15,RCON1S1,1,1.56,8,3,,,,,,,
2022-11-30,RO,RCONS25,RCON2S1,2,1.56,8,3,,,,,,,
2022-11-30,RO,RCRAI15,RCRA222,1,1.25,8,3,,,,,,,
2022-11-30,RO,RCRAI25,RCRA212,1,1.25,8,3,,,,,,,
2022-11-30,RO,RCTRZ25,RCTRZ22,1,1.25,8,2,,,,,,,
2022-11-30,RO,RDIRS25,RDIRS41,1,1.56,8,3,,,,,,,
2022-11-30,RO,RDOMN25,RDOMN41,3,1.56,8,4,,,,,,,
2022-11-30,RO,RDOMNA5,RDOMN41,1,1.56,8,4,,,,,,,
2022-11-30,RO,RDOMNB5,RDOMN41,2,1.56,8,4,,,,,,,
2022-11-30,RO,RDRGO25,RDRGO11,1,1.56,8,4,,,,,,,
2022-11-30,RO,RDRO2B5,RDRB222,2,1.25,8,5,,,,,,,
2022-11-30,RO,RDROB_5,RDRB212,1,1.25,8,5,,,,,,,
2022-11-30,RO,RDUMB25,RDUMB22,1,1.25,12,2,,,,,,,
2022-11-30,RO,RDUMB_5,RDUMB22,1,1.25,12,2,,,,,,,
2022-11-30,RO,RFACA15,RFACA_1,1,1.25,10,0,,,,,,,
2022-11-30,RO,RFCSV_5,RFCSV22,1,1.25,12,4,,,,,,,
2022-11-30,RO,RFILE_5,RFILE22,1,1.25,12,4,,,,,,,
2022-11-30,RO,RFINT22,RFINT_5,1,1.16,11,-2,,,,,,,
2022-11-30,RO,RFUND15,RFUD212,1,1.25,12,4,,,,,,,
2022-11-30,RO,RFUND25,RFUD222,2,1.25,12,4,,,,,,,
2022-11-30,RO,RGHE2_5,RGHEO22,2,1.25,8,4,,,,,,,
2022-11-30,RO,RGHEO_5,RGHEO22,1,1.25,8,4,,,,,,,
2022-11-30,RO,RGHIZA5,RGHIZ22,2,1.25,8,-1,,,,,,,
2022-11-30,RO,RGHIZB5,RGHIZ22,1,1.25,12,3,,,,,,,
2022-11-30,RO,RGIA1L5,RGIAL11,3,1.56,8,2,,,,,,,
2022-11-30,RO,RGIA2L5,RGIAL21,4,1.56,8,2,,,,,,,
2022-11-30,RO,RGRAD_5,RGRAD22,1,1.25,12,4,,,,,,,
2022-11-30,RO,RGRAD_5,RGRAD22,2,1.25,12,4,,,,,,,
2022-11-30,RO,RGUTI41,RGUTIN2,5,1.25,8,-2,,,,,,,
2022-11-30,RO,RGUTI41,RGUTIN2,6,1.25,8,-2,,,,,,,
2022-11-30,RO,RGUTI_5,RGUTIN2,3,1.25,8,2,,,,,,,
2022-11-30,RO,RGUTI_5,RGUTIN2,4,1.25,8,2,,,,,,,
2022-11-30,RO,RHAS1_5,RHAS122,1,1.25,8,4,,,,,,,
2022-11-30,RO,RHAS2_5,RHASD22,2,1.25,8,2,,,,,,,
2022-11-30,RO,RIASI15,RIASI22,1,1.25,8,1,,,,,,,
2022-11-30,RO,RIASI25,RIASI22,2,1.25,12,1,,,,,,,
2022-11-30,RO,RIAZU25,RIAZ222,2,1.25,8,4,,,,,,,
2022-11-30,RO,RIAZUA5,RIAZ222,1,1.25,8,4,,,,,,,
2022-11-30,RO,RIERN25,RIERN22,2,1.25,12,3,,,,,,,
2022-11-30,RO,RIERN41,RIERN22,1,1.25,8,-1,,,,,,,
2022-11-30,RO,RIERN41,RIERN22,2,1.25,8,-1,,,,,,,
2022-11-30,RO,RISA1_5,RISAL22,1,1.25,8,3,,,,,,,
2022-11-30,RO,RISA2_5,RISAL22,2,1.25,8,3,,,,,,,
2022-11-30,RO,RLAC421,RLAC212,3,1.25,8,-3,,,,,,,
2022-11-30,RO,RLAC421,RLAC212,4,1.25,8,-3,,,,,,,
2022-11-30,RO,RLACS15,RLAC222,1,1.25,8,1,,,,,,,
2022-11-30,RO,RLACS25,RLAC212,2,1.25,8,1,,,,,,,
2022-11-30,RO,RLOTR_5,RLOTR22,1,1.25,12,5,,,,,,,
2022-11-30,RO,RMEDG15,RMEDG41,1,1.56,8,4,,,,,,,
2022-11-30,RO,RMEDG15,RMEDG41,2,1.56,8,4,,,,,,,
2022-11-30,RO,RMINT41,RMINT12,3,1.25,8,-2,,,,,,,
2022-11-30,RO,RMINT41,RMINT22,4,1.25,8,-2,,,,,,,
2022-11-30,RO,RMINT_5,RMINT12,1,1.25,8,3,,,,,,,
2022-11-30,RO,RMINT_5,RMINT22,2,1.25,8,3,,,,,,,
2022-11-30,RO,RMOST_5,RMOST22,1,1.25,12,10,,,,,,,
2022-11-30,RO,RMUN_N5,RMUNV22,1,1.25,8,1,,,,,,,
2022-11-30,RO,RORAD_5,RORAD41,1,1.56,8,6,,,,,,,
2022-11-30,RO,RORAD_5,RORAD41,2,1.56,8,6,,,,,,,
2022-11-30,RO,RPARO_5,RPARO22,1,1.25,8,3,,,,,,,
2022-11-30,RO,RPDFE41,RPDF212,3,1.25,6,0,,,,,,,
2022-11-30,RO,RPDFE41,RPDF222,1,1.25,7,0,,,,,,,
2022-11-30,RO,RPDFE41,RPDF222,2,1.25,7,0,,,,,,,
2022-11-30,RO,RPELI25,RPELI41,1,1.56,8,5,,,,,,,
2022-11-30,RO,RPELI_5,RPELI41,2,1.56,8,2,,,,,,,
2022-11-30,RO,RPESTB5,RPEST22,2,1.25,8,5,,,,,,,
2022-11-30,RO,RPEST_5,RPEST12,1,1.25,12,5,,,,,,,
2022-11-30,RO,RPITS_5,RPITS22,1,1.25,12,8,,,,,,,
2022-11-30,RO,RRAHM15,RRAHM41,1,1.56,8,5,,,,,,,
2022-11-30,RO,RRAHM15,RRAHM41,2,1.56,8,5,,,,,,,
2022-11-30,RO,RRESI15,RRESI12,2,1.25,12,5,,,,,,,
2022-11-30,RO,RRESI25,RRESI22,1,1.25,8,3,,,,,,,
2022-11-30,RO,RRIUR15,RRIUR22,1,1.25,8,4,,,,,,,
2022-11-30,RO,RROMN_5,RROMN41,1,1.56,8,2,,,,,,,
2022-11-30,RO,RROSI41,RROSI22,1,1.25,8,-1,,,,,,,
2022-11-30,RO,RSACA_5,RSACA22,1,1.25,12,3,,,,,,,
2022-11-30,RO,RSALJ_5,RSALJ22,1,1.25,8,3,,,,,,,
2022-11-30,RO,RSARD_5,RSARD22,1,1.25,4,2,,,,,,,
2022-11-30,RO,RSIBI15,RSIBI41,3,1.56,8,4,,,,,,,
2022-11-30,RO,RSIBI25,RSIBI41,4,1.56,8,4,,,,,,,
2022-11-30,RO,RSIBI41,RSIB212,5,1,10,2,,,,,,,
2022-11-30,RO,RSIBI41,RSIB222,6,1,10,2,,,,,,,
2022-11-30,RO,RSLAT41,RSLAT22,1,1.25,8,0,,,,,,,
2022-11-30,RO,RSLAT41,RSLAT22,2,1.25,8,0,,,,,,,
2022-11-30,RO,RSMIR15,RSMIR41,1,1.56,8,2,,,,,,,
2022-11-30,RO,RSMIRI5,RSMI2R1,2,1.56,8,2,,,,,,,
2022-11-30,RO,RSTEJ_5,RSTEJ22,1,1.25,8,3,,,,,,,
2022-11-30,RO,RSTLP_5,RSTLP22,1,1.25,12,2,,,,,,,
2022-11-30,RO,RSTUP15,RSTUP41,1,1.56,8,-1,,,,,,,
2022-11-30,RO,RSTUP15,RSTUP41,2,1.56,8,-1,,,,,,,
2022-11-30,RO,RSTUP15,RSTUP41,3,1.56,8,3,,,,,,,
2022-11-30,RO,RSTUP22,RSTUP_5,1,1.25,8,-8,,,,,,,
2022-11-30,RO,RSUCE15,RSUCE22,1,1.25,4,1,,,,,,,
2022-11-30,RO,RSUCE25,RSUCE41,1,1.56,8,3,,,,,,,
2022-11-30,RO,RTELEB5,RTELE22,1,1.25,12,4,,,,,,,
2022-11-30,RO,RTIHA_5,RTIHA22,1,1.25,12,2,,,,,,,
2022-11-30,RO,RTIM1A5,RTIMI12,1,1.25,8,4,,,,,,,
2022-11-30,RO,RTIMI_5,RTIMI22,2,1.25,12,4,,,,,,,
2022-11-30,RO,RTIRG_5,RTARGB2,1,1.25,8,4,,,,,,,
2022-11-30,RO,RTIRG_5,RTARGB2,2,1.25,12,4,,,,,,,
2022-11-30,RO,RTMAG35,RTMAG22,1,1.25,8,2,,,,,,,
2022-11-30,RO,RTMAG35,RTMAG22,2,1.25,12,2,,,,,,,
2022-11-30,RO,RTMAG35,RTMAG22,3,1.25,12,2,,,,,,,
2022-11-30,RO,RTRGJ_5,RTRGJ22,1,1.25,12,3,,,,,,,
2022-11-30,RO,RTULC15,RTULC41,1,1.56,8,3,,,,,,,
2022-11-30,RO,RTULC15,RTULC41,2,1.56,8,3,,,,,,,
2022-11-30,RO,RTULC25,RTULC41,3,1.56,8,3,,,,,,,
2022-11-30,RO,RTVER15,RTVER41,2,1.56,8,5,,,,,,,
2022-11-30,RO,RTVER15,RTVER41,3,1.56,8,5,,,,,,,
2022-11-30,RO,RTVER25,RTVR421,1,1.56,8,5,,,,,,,
2022-11-30,RO,RUNGH15,RUNG222,2,1.25,8,3,,,,,,,
2022-11-30,RO,RUNGH25,RUNG212,1,1.25,8,3,,,,,,,
2022-11-30,RO,RUREC41,RUREC22,1,,,,,1.25,60,12,-3,,ASYM
2022-11-30,RO,RUREC_5,RUREC22,1,1.25,8,0,,,,,,,
2022-11-30,RO,RVETI15,RVETI22,1,1.25,8,3,,,,,,,
2022-11-30,FR,F1ARGI11,FARGIA21,1,4.507,1,-1,,,,,,,
2022-11-30,FR,F1ARGO11,FARGOE21,1,4.320,1,-1,,,,,,,
2022-11-30,FR,F1B.CA11,FB.CAR21,1,4.555,1,-1,,,,,,,
2022-11-30,FR,F1BIAN11,FBIANC21,1,4.555,1,-1,,,,,,,
2022-11-30,FR,F1CIRO11,FCIROL21,1,4.340,1,-1,,,,,,,
2022-11-30,FR,F1CORN11,FCORNI21,1,4.320,1,-1,,,,,,,
2022-11-30,FR,F1DAMB11,FDAMBR21,1,4.320,1,-1,,,,,,,
2022-11-30,FR,F1EGUZ11,FEGUZO21,1,4.409,1,-1,,,,,,,
2022-11-30,FR,F1GAUD11,FGAUDI21,1,4.509,1,0,,,,,,,
2022-11-30,FR,F1GEN.11,FGEN.P24,1,4.320,1,-1,,,,,,,
2022-11-30,FR,F1LESQ11,FLESQU21,1,4.507,1,-1,,,,,,,
2022-11-30,FR,F1LIME11,FLIMEU21,1,4.399,1,-1,,,,,,,
2022-11-30,FR,F1MARM11,FMARMA21,1,4.472,1,-1,,,,,,,
2022-11-30,FR,F1MART11,FMARTY21,1,4.319,1,-1,,,,,,,
2022-11-30,FR,F1MEZE11,FMEZE521,1,4.340,1,-1,,,,,,,
2022-11-30,FR,F1MION11,FMIONS23,1,4.320,1,-1,,,,,,,
2022-11-30,FR,F1MQIS11,FMQIS 21,1,4.509,1,0,,,,,,,
2022-11-30,FR,F1NEOU11,FNEOUL21,1,4.555,1,-1,,,,,,,
2022-11-30,FR,F1P.GA11,FP.GAS21,1,4.340,1,-1,,,,,,,
2022-11-30,FR,F1QUIN11,FQUINT21,1,4.421,1,-1,,,,,,,
2022-11-30,FR,F1REAL11,FREALT21,1,4.555,1,-1,,,,,,,
2022-11-30,FR,F1RUEY11,FRUEYR21,1,4.153,1,-1,,,,,,,
2022-11-30,FR,F1SAUS11,FSAUS521,1,4.340,1,-1,,,,,,,
2022-11-30,FR,F1TAMA11,FTAMAR21,1,4.617,1,-1,,,,,,,
2022-11-30,FR,F1VERF11,FVERFE21,1,4.617,1,-1,,,,,,,
2022-11-30,FR,F1YVE.11,FYVE.O21,1,4.340,1,-1,,,,,,,
2022-11-30,FR,F2ALBE11,FALBER23,2,4.320,1,-1,,,,,,,
2022-11-30,FR,F2ARGI11,FARGIA23,2,4.006,1,0,,,,,,,
2022-11-30,FR,F2B.CA11,FB.CAR21,2,4.555,1,-1,,,,,,,
2022-11-30,FR,F2BIAN11,FBIANC21,2,4.555,1,-1,,,,,,,
2022-11-30,FR,F2CIRO11,FCIROL21,2,4.340,1,-1,,,,,,,
2022-11-30,FR,F2GAUD11,FGAUDI22,2,4.507,1,-1,,,,,,,
2022-11-30,FR,F2LATE11,FLATEN24,2,4.320,1,-1,,,,,,,
2022-11-30,FR,F2MART11,FMARTY21,2,4.347,1,-1,,,,,,,
2022-11-30,FR,F2MION11,FMIONS21,2,4.320,1,-1,,,,,,,
2022-11-30,FR,F2MORB11,FMORBR21,2,4.340,1,-1,,,,,,,
2022-11-30,FR,F2MQIS11,FMQIS 21,2,4.397,1,-1,,,,,,,
2022-11-30,FR,F2NEOU11,FNEOUL21,2,4.555,1,-1,,,,,,,
2022-11-30,FR,F2P.GA11,FP.GAS21,2,4.340,1,-1,,,,,,,
2022-11-30,FR,F2REAL11,FREALT21,2,4.555,1,-1,,,,,,,
2022-11-30,FR,F2SERE11,FSEREI21,2,4.340,1,-1,,,,,,,
2022-11-30,FR,F2TAMA11,FTAMAR21,2,4.617,1,-1,,,,,,,
2022-11-30,FR,F2VERF11,FVERFE21,2,4.617,1,-1,,,,,,,
2022-11-30,FR,F2VLEJ11,FVLEJU21,2,4.340,1,-1,,,,,,,
2022-11-30,FR,F2VLEV11,FVLEVA21,2,4.340,1,-1,,,,,,,
2022-11-30,FR,F3ALBE11,FALBER21,3,4.659,1,-1,,,,,,,
2022-11-30,FR,F3ARGO11,FARGOE21,3,4.320,1,-1,,,,,,,
2022-11-30,FR,F3CERG11,FCERGY21,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3CHES11,FCHESN21,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3CIRO11,FCIROL21,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3LATE11,FLATEN22,3,4.320,1,-1,,,,,,,
2022-11-30,FR,F3MARL11,FMARL621,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3MEZE11,FMEZE521,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3MORB11,FMORBR21,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3P.GA11,FP.GAS22,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3RULH11,FRULHA21,3,4.399,1,-1,,,,,,,
2022-11-30,FR,F3SAUC11,FSAUCA23,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F3VLEJ11,FVLEJU21,3,4.340,1,-1,,,,,,,
2022-11-30,FR,F4CERG11,FCERGY21,4,4.340,1,-1,,,,,,,
2022-11-30,FR,F4DOML11,FDOMLO21,4,4.409,1,-1,,,,,,,
